key_id,service_trade_site_location_id,address_normalized,property_management_company_normalized,building_normalized,display_address,legacy_monthly_route_location_id,legacy_testing_site_id,keys_text,barcode_text,source,exported_at
436,,421 vancouver street,bross holdings,,421 Vancouver Street,1366,,VV 124,100529,legacy_location,2026-05-11T22:18:57.352487+00:00
437,,423 superior street,brown brothers property management,,423 Superior Street,1367,,119,100182,legacy_location,2026-05-11T22:18:57.352487+00:00
439,,425 michigan street,starlight properties c/o devon properties ltd.,,425 Michigan Street,1369,,CG 524,100763,legacy_location,2026-05-11T22:18:57.352487+00:00
440,,425 wilson street,century 21 queenswood,,425 Wilson Street,1370,,169,100803,legacy_location,2026-05-11T22:18:57.352487+00:00
441,,429 linden avenue,gibraltar now colyvan pacific,,429 Linden Avenue,1372,,61,100635,legacy_location,2026-05-11T22:18:57.352487+00:00
442,,435 michigan street,starlight/devon,,435 Michigan Street,1373,,V 534 K2,100530,legacy_location,2026-05-11T22:18:57.352487+00:00
443,,4398 w. saanich rd,devon properties,,4398 W. Saanich Rd,1374,,370,100563,legacy_location,2026-05-11T22:18:57.352487+00:00
444,,440 parry street,oakwood properties,,440 Parry Street,1375,,RS 044,100573,legacy_location,2026-05-11T22:18:57.352487+00:00
445,,4420 chatterton way,colliers,,4420 Chatterton Way,1376,,CW 0244,100063,legacy_location,2026-05-11T22:18:57.352487+00:00
447,,4480 chatterton way,cornerstone,,4480 Chatterton Way,1378,,BT 4944 [K7],100926,legacy_location,2026-05-11T22:18:57.352487+00:00
447,,4484 chatterton way,cornerstone,,4484 Chatterton Way,1379,,BT 4944 [K7],100926,legacy_location,2026-05-11T22:18:57.352487+00:00
447,,4488 chatterton way,cornerstone,,4488 Chatterton Way,1380,,BT 4944 [K7],100926,legacy_location,2026-05-11T22:18:57.352487+00:00
447,,4490 chatterton way,cornerstone,,4490 Chatterton Way,1381,,BT 4944 [K7],100926,legacy_location,2026-05-11T22:18:57.352487+00:00
447,,4494 chatterton way,cornerstone,,4494 Chatterton Way,1382,,BT 4944 [K7],100926,legacy_location,2026-05-11T22:18:57.352487+00:00
452,,45 gorge road,devon properties ltd.,,45 Gorge Road,1383,,GG54,100777,legacy_location,2026-05-11T22:18:57.352487+00:00
453,,465 niagara street,devon properties,,465 Niagara Street,1384,,120,100065,legacy_location,2026-05-11T22:18:57.352487+00:00
454,,4678 elk lake drive,complete residential,building e,4678 Elk Lake Drive,1385,,KL 8764,100747,legacy_location,2026-05-11T22:18:57.352487+00:00
459,,470 belleville street,equitex realty ltd.,,470 Belleville Street,1386,,TB 074 K3,100575,legacy_location,2026-05-11T22:18:57.352487+00:00
460,,493 burnside road east,devon properties,,493 Burnside Road East,1387,,SB 394,100770,legacy_location,2026-05-11T22:18:57.352487+00:00
462,,500 rithet street,belmont properties,,500 Rithet Street,1389,,443,100354,legacy_location,2026-05-11T22:18:57.352487+00:00
463,,502 dallas road,brown bros.,,502 Dallas Road,1390,,CT 205 K3,100419,legacy_location,2026-05-11T22:18:57.352487+00:00
464,,505 quadra street,surfside holdings ltd. (analogue projects),,505 Quadra Street,1391,,QB 505,100204,legacy_location,2026-05-11T22:18:57.352487+00:00
465,,505 su'it street,devon properties,,505 Su'it Street,1392,,148,100787,legacy_location,2026-05-11T22:18:57.352487+00:00
466,,506 fort street,homesphere properties,,506 Fort Street,1393,,383,100061,legacy_location,2026-05-11T22:18:57.352487+00:00
469,,5100 pat bay highway,victoria rowing society,,5100 Pat Bay Highway,1396,,VC 0015 [K1],100401,legacy_location,2026-05-11T22:18:57.352487+00:00
470,,516 quadra street,douglas mgmt corp. (was hugh & mckinnon - but same owner),,516 Quadra Street,1397,,HA 615 K3,100991,legacy_location,2026-05-11T22:18:57.352487+00:00
471,,517 fisgard street & 528 pandora avenue,proline,,517 Fisgard Street & 528 Pandora Avenue,1398,,YZ 715,,legacy_location,2026-05-11T22:18:57.352487+00:00
472,,520 cook street,newport,,520 Cook Street,1399,,423,100859,legacy_location,2026-05-11T22:18:57.352487+00:00
473,,520 rithet street,newport property management,,520 Rithet Street,1400,,403,100413,legacy_location,2026-05-11T22:18:57.352487+00:00
474,,524 culduthel road,devon properties,,524 Culduthel Road,1401,,C 425,100630,legacy_location,2026-05-11T22:18:57.352487+00:00
475,,531 west bay terrace,starlight properties c/o devon properties ltd.,,531 West Bay Terrace,1402,,BW 135,100706,legacy_location,2026-05-11T22:18:57.352487+00:00
476,,532 & 536 herald street,belmont properties,,532 & 536 Herald Street,1403,,179,100133,legacy_location,2026-05-11T22:18:57.352487+00:00
477,,5332 sayward hill crescent,firm management,,5332 Sayward Hill Crescent,1404,,WS 2335,100512,legacy_location,2026-05-11T22:18:57.352487+00:00
478,,539-545 fisgard street,servissio,,539-545 Fisgard Street,1405,,FA 935,100598,legacy_location,2026-05-11T22:18:57.352487+00:00
479,,540 pandora avenue,pemberton holmes,,540 Pandora Avenue,1406,,DR 045,100170,legacy_location,2026-05-11T22:18:57.352487+00:00
480,,540 west bay terrace,belmont properties,,540 West Bay Terrace,1407,,YB 045,100984,legacy_location,2026-05-11T22:18:57.352487+00:00
481,,545 johnson street,devon properties,,545 Johnson Street,1408,,401,100156,legacy_location,2026-05-11T22:18:57.352487+00:00
482,,546 pandora avenue,servissio,,546 Pandora Avenue,1409,,HD 645,100611,legacy_location,2026-05-11T22:18:57.352487+00:00
483,,55 bay street,first service residential,,55 Bay Street,1410,,YB 55,100238,legacy_location,2026-05-11T22:18:57.352487+00:00
484,,55 songhees road,brown bros.,,55 Songhees Road,1411,,AB 55,100696,legacy_location,2026-05-11T22:18:57.352487+00:00
485,,553/563 johnson street,devon properties,,553/563 Johnson Street,1412,,400,100171,legacy_location,2026-05-11T22:18:57.352487+00:00
486,,556 herald street,devon properties,,556 Herald Street,1413,,381,100011,legacy_location,2026-05-11T22:18:57.352487+00:00
487,,565 manchester road,belmont properties,,565 Manchester Road,1414,,455,,legacy_location,2026-05-11T22:18:57.352487+00:00
488,,565 toronto street,devon properties,,565 Toronto Street,1415,,TN 565,100862,legacy_location,2026-05-11T22:18:57.352487+00:00
489,,60 dallas road,south island property mgmt,,60 Dallas Road,1416,,FT 06 K10,100313,legacy_location,2026-05-11T22:18:57.352487+00:00
493,,605 cook street,brown bros.,,605 Cook Street,1420,,N 506 K3,100375,legacy_location,2026-05-11T22:18:57.352487+00:00
494,,612 constance avenue,devon properties ltd.,,612 Constance Avenue,1421,,CT 216,100295,legacy_location,2026-05-11T22:18:57.352487+00:00
495,,612 goldstream avenue,pacifica housing,,612 Goldstream Avenue,1422,,G 216,100169,legacy_location,2026-05-11T22:18:57.352487+00:00
496,,614 esquimalt road,horizon contracting ltd,,614 Esquimalt Road,1423,,QS 416,100896,legacy_location,2026-05-11T22:18:57.352487+00:00
495,,616 goldstream avenue,pacifica housing,,616 Goldstream Avenue,1424,,G 216,100169,legacy_location,2026-05-11T22:18:57.352487+00:00
499,,622 admirals road,chartwell retirement residences,,622 Admirals Road,1425,,DA 226,,legacy_location,2026-05-11T22:18:57.352487+00:00
500,,623 fort street,fort street properties (colliers),,623 Fort Street,1426,,FS 326,100423,legacy_location,2026-05-11T22:18:57.352487+00:00
501,,625 fernhill road,belmont properties,,625 Fernhill Road,1427,,448,100429,legacy_location,2026-05-11T22:18:57.352487+00:00
502,,625 hillside avenue,devon,,625 Hillside Avenue,1428,,436,,legacy_location,2026-05-11T22:18:57.352487+00:00
